concept,symbol
Chemical_MESH_C020867,Bamipine lactate
Chemical_MESH_C050699,Barnidipine
Chemical_MESH_C006034,Befunolol
Chemical_MESH_C001495,Bekanamycin
Chemical_MESH_D001535,Benactyzine
Chemical_MESH_C044946,Benazepril
Chemical_MESH_D001537,Bencyclane
Chemical_MESH_C036067,Bendazac lysine
Chemical_MESH_C004453,Bendazol
Chemical_MESH_C057164,Benexate
Chemical_MESH_C001584,Benfluorex hydrochloride
Chemical_MESH_C061004,Benidipine
Chemical_MESH_D001590,Benzatropine
Chemical_MESH_C477447,Benproperine
Chemical_MESH_D003909,Benzetimide
Chemical_MESH_D001589,Benzfetamine
Chemical_MESH_D001589,Benzfetamine hydrochloride
Chemical_MESH_D001591,Benzydamine
Chemical_MESH_C019269,Benzylthiouracil
Chemical_MESH_D015764,Bepridil
Chemical_MESH_D001621,Betahistine
Chemical_MESH_D001622,Betaine
Chemical_MESH_C026485,Betaine citrate
Chemical_MESH_D015784,Betaxolol
Chemical_MESH_C533149,Biclotymol
Chemical_MESH_C031906,Bifemelane
Chemical_MESH_C038877,Binifibrate
Chemical_MESH_C018465,Bioallethrin
Chemical_MESH_C030065,Bisoxatin
Chemical_MESH_C100170,Bisulepin
Chemical_MESH_C011685,Bitolterol
Chemical_MESH_D001761,Bleomycin
Chemical_MESH_C013915,Boldenone
Chemical_MESH_C036007,Bopindolol
Chemical_MESH_D005492,Glutamic acid hydrochloride
Chemical_MESH_C111827,Brimonidine
Chemical_MESH_C053083,Bromfenac
Chemical_MESH_D001964,Bromhexine
Chemical_MESH_D001977,Brompheniramine
Chemical_MESH_C012222,Brovanexine
Chemical_MESH_C033581,Brovincamine
Chemical_MESH_D003994,Bucladesine
Chemical_MESH_C046894,Buclizine
Chemical_MESH_C010651,Buflomedil hydrochloride
Chemical_MESH_C018176,Bunazosin
Chemical_MESH_C102827,Buphenine
Chemical_MESH_D002045,Bupivacaine
Chemical_MESH_D000113,Acetyldigoxin
Chemical_MESH_D000113,beta-Acetyldigoxin
Chemical_MESH_C018802,Zinc acexamate
Chemical_MESH_C018802,Sodium acexamate
Chemical_MESH_C040224,Adrenalone hydrochloride
Chemical_MESH_D015091,beta-Alanine
Chemical_MESH_C106856,Alatrofloxacin
Chemical_MESH_C033968,Alizapride hydrochloride
Chemical_MESH_D000493,Allopurinol sodium
Chemical_MESH_C041524,Aluminium sulfate
Chemical_MESH_D000622,Aminolevulinic acid
Chemical_MESH_C015668,Aminomethylbenzoic acid
Chemical_MESH_D000670,Amprolium hydrochloride
Chemical_MESH_C015677,Amylocaine hydrochloride
Chemical_MESH_C062178,Arginine aspartate
Chemical_MESH_C004446,Asiaticoside
Chemical_MESH_C480588,Cinaciguat
Chemical_MESH_C547512,Eldecalcitol
Chemical_MESH_D001639,Aspirin calcium salt
Chemical_MESH_D001639,Aspirin magnesium salt
Chemical_MESH_D001241,Aspirin sodium
Chemical_MESH_C026325,Attapulgite
Chemical_MESH_C002791,Bismuth subcitrate
Chemical_MESH_C026710,Budipine hydrochloride
Chemical_MESH_D002046,Bupranolol
Chemical_MESH_D016642,Bupropion
Chemical_MESH_D002065,Buspirone
Chemical_MESH_C006841,Butamirate
Chemical_MESH_C067594,Butenafine
Chemical_MESH_C017125,Butoconazole
Chemical_MESH_C100242,Butriptyline
Chemical_MESH_C038634,Cadexomer
Chemical_MESH_C026189,Caffeine citrate
Chemical_MESH_C018239,Calcium Bromolactobionate
Chemical_MESH_C092985,Calcium pidolate
Chemical_MESH_C034532,Camostat
Chemical_MESH_D002207,Capreomycin
Chemical_MESH_C014382,Carazolol
Chemical_MESH_C016386,Carbaldrate
Chemical_MESH_D012721,Carbaryl
Chemical_MESH_D002228,Carbenicillin
Chemical_MESH_D002229,Carbenoxolone
Chemical_MESH_D002231,Carbimazole
Chemical_MESH_C004649,Carbinoxamine
Chemical_MESH_D002866,Carbocromen
Chemical_MESH_C017114,Carfentanil
Chemical_MESH_C100244,Carindacillin
Chemical_MESH_C006922,Carpipramine
Chemical_MESH_D002354,Carteolol
Chemical_MESH_C044145,Carumonam
Chemical_MESH_C005331,Cathine
Chemical_MESH_C005331,Cathine hydrochloride
Chemical_MESH_D002505,Cefacetrile
Chemical_MESH_C010491,Neurotropin
Chemical_MESH_C012813,Cefalonium
Chemical_MESH_D002512,Cefalotin
Chemical_MESH_D002514,Cefapirin
Chemical_MESH_C425944,Cefcapene
Chemical_MESH_C073460,Cefditoren
Chemical_MESH_D020682,Cefixime
Chemical_MESH_D015281,Cefmenoxime
Chemical_MESH_C046079,Cefminox
Chemical_MESH_C033356,Cefodizime
Chemical_MESH_D015790,Cefonicid
Chemical_MESH_D002438,Cefoperazone
Chemical_MESH_C079769,Cefoselis
Chemical_MESH_D002439,Cefotaxime
Chemical_MESH_D015310,Cefotiam
Chemical_MESH_C038950,Cefpirome
Chemical_MESH_C053268,Cefpodoxime
Chemical_MESH_C052018,Cefprozil
Chemical_MESH_C068212,Cefquinome
Chemical_MESH_D002441,Cefsulodin
Chemical_MESH_D002442,Ceftazidime
Chemical_MESH_C049493,Cefteram
Chemical_MESH_C012811,Ceftezole
Chemical_MESH_C053503,Ceftiofur
Chemical_MESH_C121334,Ceftizoxime
Chemical_MESH_D002443,Ceftriaxone
Chemical_MESH_D017272,Celiprolol
Chemical_MESH_C086276,Cerivastatin
Chemical_MESH_D017332,Cetirizine
Chemical_MESH_C000665,Cetraxate
Chemical_MESH_D002593,Cetrimonium
Chemical_MESH_C062876,Cetrorelix
Chemical_MESH_D002594,Cetylpyridinium
Chemical_MESH_C059240,Cevimeline
Chemical_MESH_D002710,Chlorhexidine
Chemical_MESH_D002710,Chlorhexidine acetate
Chemical_MESH_D002715,Chlormadinone
Chemical_MESH_D008466,Chlormethine
Chemical_MESH_C032008,Chloramphenicol stearate
Chemical_MESH_C026016,Chloramphenicol succinate
Chemical_MESH_C006972,Chloroacetic acid
Chemical_MESH_C004616,Chloroprocaine
Chemical_MESH_C004664,Chloropyramine hydrochloride
Chemical_MESH_D002738,Chloroquine sulfate
Chemical_MESH_C100100,Chlorphenoxamine hydrochloride
Chemical_MESH_C054028,Chlorproethazine hydrochloride
Chemical_MESH_C007031,Chlorpyrifos
Chemical_MESH_D002751,Chlortetracycline
Chemical_MESH_D002794,Choline
Chemical_MESH_C017959,Choline magnesium trisalicylate
Chemical_MESH_C031334,Chromocarb
Chemical_MESH_C031334,Chromocarb diethylamine
Chemical_MESH_C038068,Cicletanine hydrochloride
Chemical_MESH_D015377,Cilastatin
Chemical_MESH_D017315,Cilazapril
Chemical_MESH_C045316,Cinitapride
Chemical_MESH_C045316,Cinitapride tartrate
Chemical_MESH_C034430,Hydroxyethyl cellulose
Chemical_MESH_D015283,Citalopram
Chemical_MESH_C530268,L-Citrulline
Chemical_MESH_C071162,Citrulline malate
Chemical_MESH_C019159,Clanobutin
Chemical_MESH_C005608,Clarithromycin lactobionate
Chemical_MESH_C043215,Clavulanic acid
Chemical_MESH_C030906,Clemizole penicillin
Chemical_MESH_D002976,Clenbuterol
Chemical_MESH_C035147,Climazolam
Chemical_MESH_D002990,Clobetasol
Chemical_MESH_C017135,Clobutinol
Chemical_MESH_C010893,Clobetasone
Chemical_MESH_C000449,Clocapramine
Chemical_MESH_C004686,Clocortolone
Chemical_MESH_C010432,Clofedanol
Chemical_MESH_D002995,Clofibric acid
Chemical_MESH_D002997,Clomipramine
Chemical_MESH_D003002,Clonixin lysine salt
Chemical_MESH_C528439,Clopidogrel
Chemical_MESH_D003008,Cloprostenol
Chemical_MESH_C076775,Clostebol
Chemical_MESH_D003023,Cloxacillin
Chemical_MESH_D002936,Cinnarizine dihydrochloride
Chemical_MESH_C013871,Cethexonium bromide
Chemical_MESH_D005492,Cocarboxylase hydrochloride
Chemical_MESH_D011398,Codeine hydrochloride
Chemical_MESH_C511404,Zibotentan
Chemical_MESH_C080075,Ethyl aminobenzoate
Chemical_MESH_D003091,Colistin
Chemical_MESH_C513519,alpha
Chemical_MESH_C106389,Conivaptan
Chemical_MESH_D003348,Cortisone
Chemical_MESH_C076945,Coumarin
Chemical_MESH_C038008,Croconazole
Chemical_MESH_C015089,Cropropamide
Chemical_MESH_C015090,Crotetamide
Chemical_MESH_C004704,Cyclobenzaprine
Chemical_MESH_D003519,Cyclopentolate
Chemical_MESH_D003520,Cyclophosphamide
Chemical_MESH_C052570,Cyfluthrin
Chemical_MESH_C037304,Cyhalothrin
Chemical_MESH_C017160,Cypermethrin
Chemical_MESH_C000027,Cyprodenate
Chemical_MESH_D003533,Cyproheptadine
Chemical_MESH_D003534,Cyproterone
Chemical_MESH_C028704,Cyromazine
Chemical_MESH_C014439,Cythioate
Chemical_MESH_D003562,Cytidine
Chemical_MESH_C004712,Cytisinicline
Chemical_MESH_D003084,Colestipol
Chemical_MESH_C068581,Danofloxacin
Chemical_MESH_C035289,Dapiprazole
Chemical_MESH_D003630,Daunorubicin
Chemical_MESH_C004777,Deanol
Chemical_MESH_C004777,Deanol acetamidobenzoate
Chemical_MESH_C047759,Delapril
Chemical_MESH_D020008,Delavirdine
Chemical_MESH_C005928,Delmadinone
Chemical_MESH_C013434,Delorazepam
Chemical_MESH_C017180,Deltamethrin
Chemical_MESH_C049653,Dembrexine
Chemical_MESH_C001967,Denaverine
Chemical_MESH_C001967,Denaverine hydrochloride
Chemical_MESH_C109918,Denotivir
Chemical_MESH_D003891,Desipramine
Chemical_MESH_D003900,Desoxycortone
Chemical_MESH_C036103,Detajmium bitartrate
Chemical_MESH_C041255,Detomidine
Chemical_MESH_D003908,Dexamethasone isonicotinate
Chemical_MESH_C035966,Dexamethasone phenylpropionate
Chemical_MESH_C004180,Dexamethasone phosphate
Chemical_MESH_C018904,Dexchlorpheniramine
Chemical_MESH_D020372,Dexfenfluramine
Chemical_MESH_D064699,Dexmethylphenidate
Chemical_MESH_D064730,Dexrazoxane hydrochloride
Chemical_MESH_D003916,Dextromoramide tartrate
Chemical_MESH_D011431,Dextropropoxyphene
Chemical_MESH_D009020,Diacetylmorphine hydrochloride
Chemical_MESH_D003982,Dibekacin
Chemical_MESH_C084605,Dibenzepin
Chemical_MESH_C020282,Dichlorisone
Chemical_MESH_C020282,Dichlorisone acetate
Chemical_MESH_D004008,Diclofenac
Chemical_MESH_D004025,Dicycloverine
Chemical_MESH_C027118,Didecyldimethylammonium chloride
Chemical_MESH_C100260,Diethazine
Chemical_MESH_C026191,Diethylamine salicylate
Chemical_MESH_D004049,Diethylcarbamazine
Chemical_MESH_C014477,Diflorasone
Chemical_MESH_C047225,Difloxacin
Chemical_MESH_D004132,Diflubenzuron
Chemical_MESH_D004078,Dihydralazine sulfate
Chemical_MESH_C014481,Dihydrocodeine
Chemical_MESH_C014481,Dihydrocodeine thiocyanate
Chemical_MESH_D025442,Dihydroergocristine
Chemical_MESH_D025443,Dihydroergocryptine
Chemical_MESH_D004087,Dihydroergotamine
Chemical_MESH_D004088,Dihydroergotoxine
Chemical_MESH_D004096,Dihydrostreptomycin
Chemical_MESH_D004099,Dihydroxyacetone
Chemical_MESH_C007442,Diisopropylamine hydrochloride
Chemical_MESH_D004109,Dilazep
Chemical_MESH_C004932,Diloxanide
Chemical_MESH_D004110,Diltiazem
Chemical_MESH_C015154,Dimefline
Chemical_MESH_C012621,Dimemorfan
Chemical_MESH_C006790,Ascorbic acid
Chemical_MESH_C020292,4-Dimethylaminophenol hydrochloride
Chemical_MESH_D004115,Dimetindene
Chemical_MESH_C100113,Dimetotiazine
Chemical_MESH_D004131,Dimetridazole
Chemical_MESH_D003976,Dimpylate
Chemical_MESH_D004135,Dinitolmide
Chemical_MESH_D004145,Diosmin
Chemical_MESH_C006790,Ascorbic acid
Chemical_MESH_D004157,Diphenoxylate
Chemical_MESH_C009871,Diphenylpyraline
Chemical_MESH_D004174,Diprenorphine
Chemical_MESH_D004174,Diprenorphine hydrochloride
Chemical_MESH_C012950,Dixyrazine
Chemical_MESH_C000592763,Docetaxel
Chemical_MESH_C060344,Dolasetron
Chemical_MESH_D004294,Domperidone maleate
Chemical_MESH_C473648,Donepezil
Chemical_MESH_D004298,Dopamine
Chemical_MESH_C062765,Dorzolamide
Chemical_MESH_D004308,Dosulepin
Chemical_MESH_D004315,Doxapram
Chemical_MESH_D017292,Doxazosin
Chemical_MESH_D004316,Doxepin
Chemical_MESH_D004318,Doxycycline
Chemical_MESH_C035385,Doxylamine
Chemical_MESH_C011116,Duloxetine
Chemical_MESH_C100063,Dyclonine
Chemical_MESH_C118963,Eberconazole
Chemical_MESH_D009566,Eberconazole nitrate
Chemical_MESH_C061681,Ecabet
Chemical_MESH_C066425,Efonidipine
Chemical_MESH_C115647,Eletriptan
Chemical_MESH_C071200,Eltenac
Chemical_MESH_C005715,Embramine
Chemical_MESH_C043345,Emedastine
Chemical_MESH_C000450,Mefenorex
Chemical_MESH_D004656,Enalapril
Chemical_MESH_D004659,Enbucrilate
Chemical_MESH_D016700,Encainide
Chemical_MESH_C413685,Entecavir
Chemical_MESH_D004776,Enviomycin
Chemical_MESH_C030848,Eperisone
Chemical_MESH_C053090,Epinastine
Chemical_MESH_D015251,Epirubicin
Chemical_MESH_C007608,Eprazinone
Chemical_MESH_C060885,Epsiprantel
Chemical_MESH_C033776,Eptazocine
Chemical_MESH_D004874,Ergometrine
Chemical_MESH_D004878,Ergotamine
Chemical_MESH_C025000,Erythromycin thiocyanate
Chemical_MESH_C060406,Eseridine
Chemical_MESH_C036604,Esmolol
Chemical_MESH_D064098,Esomeprazole
Chemical_MESH_D004958,Estradiol hemihydrate
Chemical_MESH_C016430,Estradiol 17 beta-hemisuccinate
Chemical_MESH_C009341,Estriol succinate
Chemical_MESH_C001162,Etafenone
Chemical_MESH_C007635,Etamiphylline hydrochloride
Chemical_MESH_D004975,Ethacridine
Chemical_MESH_D004977,Ethambutol
Chemical_MESH_C007639,Ethaverine
Chemical_MESH_C007639,Ethaverine hydrochloride
Chemical_MESH_D005036,Ethylmorphine
Chemical_MESH_C002125,Etifoxine hydrochloride
Chemical_MESH_C046842,Etilefrine
Chemical_MESH_C092017,Etiproston
Chemical_MESH_C008749,Etofylline
Chemical_MESH_D004492,Edetate calcium disodium
Chemical_MESH_C028222,Dicobalt edetate
Chemical_MESH_D004600,Eledoisin
Chemical_MESH_D005048,Etorphine
Chemical_MESH_D016642,Bupropion hydrobromide
Chemical_MESH_D005040,Etynodiol
Chemical_MESH_D017316,Fadrozole
Chemical_MESH_C049347,Fasudil
Chemical_MESH_C006281,Febuprol
Chemical_MESH_D005275,Fendiline hydrochloride
Chemical_MESH_C004518,Fenetylline
Chemical_MESH_D005277,Fenfluramine
Chemical_MESH_D018818,Fenoldopam
Chemical_MESH_C026013,Fenproporex
Chemical_MESH_C084775,Fenspiride
Chemical_MESH_D005284,Fenthion
Chemical_MESH_C017690,Fenvalerate
Chemical_MESH_C478450,Fenyramidol
Chemical_MESH_C078462,Fepradinol
Chemical_MESH_C009936,Fertirelin
Chemical_MESH_C093230,Fexofenadine
Chemical_MESH_C002094,Flavodic acid
Chemical_MESH_C002094,Flavodic acid disodium salt
Chemical_MESH_D005422,Flavoxate
Chemical_MESH_D005424,Flecainide
Chemical_MESH_C045693,Flomoxef
Chemical_MESH_C104929,Fluazuron
Chemical_MESH_C024352,Fludarabine
Chemical_MESH_D005438,Fludrocortisone
Chemical_MESH_C017673,Fluindione
Chemical_MESH_C041392,Flumethrin
Chemical_MESH_D005444,Flunarizine
Chemical_MESH_C011824,Fluocortin
Chemical_MESH_C010960,Flupamesone
Chemical_MESH_C007761,Flupentixol decanoate
Chemical_MESH_D005476,Fluphenazine
Chemical_MESH_C034161,Flupirtine
Chemical_MESH_C100064,Fluprednidene acetate
Chemical_MESH_C523187,Fluticasone
Chemical_MESH_D016666,Fluvoxamine
Chemical_MESH_C083563,Folate sodium
Chemical_MESH_C073322,Fominoben
Chemical_MESH_C091346,Fomivirsen
Chemical_MESH_C586520,Formoterol
Chemical_MESH_C000380,Fosfosal
Chemical_MESH_D017328,Fosinopril
Chemical_MESH_C043114,Fosphenytoin
Chemical_MESH_D005601,Framycetin sulfate
Chemical_MESH_C108128,Frovatriptan
Chemical_MESH_D005661,Furazidin
Chemical_MESH_C013483,Diethanolamine fusidate
Chemical_MESH_D016670,Gabexate
Chemical_MESH_C109932,Gadofosveset
Chemical_MESH_C073590,Gadoxetic acid
Chemical_MESH_D005711,Gallopamil
Chemical_MESH_C061018,Ganirelix
Chemical_MESH_C100093,Gentamicin
Chemical_MESH_C005004,Glaucine
Chemical_MESH_C022943,Ferrous succinate
Chemical_MESH_C064572,Gadobenic acid
Chemical_MESH_C005004,Glaucine hydrobromide
Chemical_MESH_C015970,Lorcainide
Chemical_MESH_C010581,Glucametacin
Chemical_MESH_C009149,Glucosamine hydrochloride
Chemical_MESH_D005944,Glucosamine sulfate
Chemical_MESH_C485113,Vosaroxin
Chemical_MESH_D007987,Gonadorelin
Chemical_MESH_C004945,Guanadrel
Chemical_MESH_D006145,Guanethidine
Chemical_MESH_D016316,Guanfacine
Chemical_MESH_C037258,Gusperimus
Chemical_MESH_C023768,Halofantrine
Chemical_MESH_C010176,Halofuginone
Chemical_MESH_D006220,Haloperidol lactate
Chemical_MESH_C015912,Halopredone
Chemical_MESH_D006535,Heptaminol hydrochloride
Chemical_MESH_D006594,Hexoprenaline
Chemical_MESH_C027556,Histamine
Chemical_MESH_C034022,Homochlorcyclizine
Chemical_MESH_C016030,Hopantenic acid
Chemical_MESH_D006820,Hyaluronic acid
Chemical_MESH_D006830,Hydralazine
Chemical_MESH_D006853,Hydrocodone
Chemical_MESH_D000082,Hydrocodone hydrochloride
Chemical_MESH_D004091,Hydromorphone
Chemical_MESH_C014486,Hydroquinidine
Chemical_MESH_C014486,Hydroquinidine hydrochloride
Chemical_MESH_D006886,Hydroxychloroquine
Chemical_MESH_C004962,Hydroxymethylnicotinamide
Chemical_MESH_C048534,Hydroxyprogesterone
Chemical_MESH_D006919,Hydroxyzine
Chemical_MESH_C023487,Ibopamine hydrochloride
Chemical_MESH_D007052,Ibuprofen sodium
Chemical_MESH_C067192,Ibutilide
Chemical_MESH_C035276,Icosapent
Chemical_MESH_D015255,Idarubicin
Chemical_MESH_C004560,Idrocilamide
Chemical_MESH_C010739,Ifenprodil
Chemical_MESH_C557413,Azilsartan medoxomil
Chemical_MESH_C065166,Imidapril
Chemical_MESH_D007095,Imidocarb
Chemical_MESH_D007099,Imipramine
Chemical_MESH_D007099,Imipramine pamoate
Chemical_MESH_C071542,Incadronic acid
Chemical_MESH_D010394,Penbutolol
Chemical_MESH_C027634,Indanazoline
Chemical_MESH_C027634,Indanazoline hydrochloride
Chemical_MESH_C020852,Indeloxazine
Chemical_MESH_C002989,Indenolol
Chemical_MESH_C028039,Inositol
Chemical_MESH_D007465,Iodohippurate sodium
Chemical_MESH_C066435,Iosarcol
Chemical_MESH_C041836,Irsogladine
Chemical_MESH_C011001,Isoaminile
Chemical_MESH_C015303,Isonixin
Chemical_MESH_D007545,Isoprenaline
Chemical_MESH_C008214,Isothipendyl
Chemical_MESH_D007556,Isoxsuprine
Chemical_MESH_C034436,Isoxsuprine lactate
Chemical_MESH_C102254,Itopride
Chemical_MESH_D007649,Ketamine
Chemical_MESH_C012394,Ketobemidone
Chemical_MESH_C012394,Ketobemidone hydrochloride
Chemical_MESH_C029946,Ketoprofen lysine
Chemical_MESH_D020910,Ketorolac
Chemical_MESH_D007665,Ketotifen
Chemical_MESH_D007741,Labetalol
Chemical_MESH_C117948,Varespladib
Chemical_MESH_D009070,Latamoxef
Chemical_MESH_C045384,Lenampicillin
Chemical_MESH_C060343,Lercanidipine
Chemical_MESH_C001532,Leucocianidol
Chemical_MESH_D016729,Leuprorelin
Chemical_MESH_D007978,Levamisole
Chemical_MESH_D002040,Levobunolol
Chemical_MESH_C047340,Levocabastine
Chemical_MESH_C472067,Levocetirizine dihydrochloride
Chemical_MESH_C035916,Levodropropizine
Chemical_MESH_D064704,Levofloxacin
Chemical_MESH_D007981,Levorphanol
Chemical_MESH_D064412,Levosalbutamol
Chemical_MESH_D013974,Levothyroxine
Chemical_MESH_C020918,Lidamidine
Chemical_MESH_D008012,Lidocaine hydrochloride monohydrate
Chemical_MESH_D014284,Liothyronine
Chemical_MESH_D017706,Lisinopril
Chemical_MESH_D008090,Lisuride
Chemical_MESH_D016651,Lithium
Chemical_MESH_C488804,Lithium acetate
Chemical_MESH_C040949,Lithium bromide
Chemical_MESH_C030691,Lithium gluconate
Chemical_MESH_C054097,Lithium sulfate
Chemical_MESH_D008120,Lobeline sulfate
Chemical_MESH_C021702,Lodoxamide
Chemical_MESH_D008127,Lofepramine
Chemical_MESH_C025655,Lofexidine
Chemical_MESH_C017472,Lonazolac calcium salt
Chemical_MESH_C054920,Loracarbef
Chemical_MESH_D008139,Loperamide
Chemical_MESH_D019808,Losartan
Chemical_MESH_D014031,Loteprednol
Chemical_MESH_D008152,Loxapine hydrochloride
Chemical_MESH_C040656,Loxoprofen
Chemical_MESH_C070364,Lufenuron
Chemical_MESH_C049643,Luprostiol
Chemical_MESH_C110021,Lysozyme
Chemical_MESH_C054218,Manidipine
Chemical_MESH_C080260,Marbofloxacin
Chemical_MESH_C003706,Mazaticol
Chemical_MESH_C073319,Mazipredone
Chemical_MESH_C073319,Mazipredone hydrochloride
Chemical_MESH_C005096,Mebeverine
Chemical_MESH_C025079,Mebhydrolin
Chemical_MESH_D008469,Meclofenamate sodium
Chemical_MESH_D008468,Meclozine
Chemical_MESH_C017507,Mecysteine
Chemical_MESH_D020926,Medetomidine
Chemical_MESH_D008525,Medroxyprogesterone
Chemical_MESH_D008535,Megestrol
Chemical_MESH_C076253,Melarsomine
Chemical_MESH_C526888,Melatonin
Chemical_MESH_C005100,Melitracen
Chemical_MESH_C008522,Melperone hydrochloride
Chemical_MESH_D008558,Melphalan hydrochloride
Chemical_MESH_D008559,Memantine
Chemical_MESH_C023885,Menadiol
Chemical_MESH_D024483,Menadione sodium bisulfite
Chemical_MESH_C011497,Menbutone
Chemical_MESH_D011796,Mepacrine
Chemical_MESH_D008616,Mephentermine
Chemical_MESH_D008619,Mepivacaine
Chemical_MESH_D008621,Meptazinol
Chemical_MESH_C573317,Mepyramine
Chemical_MESH_C113167,Meropenem
Chemical_MESH_C037845,Metadoxine
Chemical_MESH_D008694,Metamfetamine
Chemical_MESH_C024864,Metamizole
Chemical_MESH_D004177,Dipyrone
Chemical_MESH_D008680,Metaraminol
Chemical_MESH_C028758,Metenolone
Chemical_MESH_C100104,Deserpidine
Chemical_MESH_D008691,Methadone
Chemical_MESH_D008695,Methandriol
Chemical_MESH_C061382,Methaniazide
Chemical_MESH_D008726,Methoprene
Chemical_MESH_D008729,Methoxamine
Chemical_MESH_C114767,Methyl aminolevulinate
Chemical_MESH_D008750,Methyldopa
Chemical_MESH_C041707,Methylephedrine
Chemical_MESH_D008755,Methylergometrine
Chemical_MESH_C050506,Metipamide
Chemical_MESH_C005111,Metixene
Chemical_MESH_C084586,Metomidate
Chemical_MESH_C005185,Trimazosin
Chemical_MESH_C020176,Metoxibutropate
Chemical_MESH_D008795,Metronidazole benzoate
Chemical_MESH_D008801,Mexiletine
Chemical_MESH_D008803,Mianserin
Chemical_MESH_D020748,Mibefradil
Chemical_MESH_C037545,Micronomicin
Chemical_MESH_D008879,Midodrine
Chemical_MESH_C545088,Varespladib methyl
Chemical_MESH_D008942,Mitoxantrone
Chemical_MESH_C058302,Moexipril
Chemical_MESH_D008972,Molindone
Chemical_MESH_D008985,Monensin
Chemical_MESH_C093875,Montelukast
Chemical_MESH_D009015,Morantel
Chemical_MESH_D009020,Morphine
Chemical_MESH_C046384,Mosapramine
Chemical_MESH_C062720,Mosapride
Chemical_MESH_C004490,Moxaverine hydrochloride
Chemical_MESH_D013948,Moxisylyte
Chemical_MESH_C032855,Nafamostat
Chemical_MESH_D017274,Nafarelin
Chemical_MESH_D009254,Nafcillin
Chemical_MESH_C005272,Naftazone
Chemical_MESH_D009257,Naftidrofuryl
Chemical_MESH_C029178,Naftifine
Chemical_MESH_D009266,Nalbuphine
Chemical_MESH_D009269,Nalorphine
Chemical_MESH_D009269,Nalorphine hydrochloride
Chemical_MESH_D009270,Naloxone
Chemical_MESH_C008580,Nandrolone
Chemical_MESH_D009278,Naphazoline
Chemical_MESH_C014926,Endralazine
Chemical_MESH_C106783,Naratriptan
Chemical_MESH_C051752,Nefazodone
Chemical_MESH_D009340,Nefopam
Chemical_MESH_D019888,Nelfinavir
Chemical_MESH_D009355,Neomycin
Chemical_MESH_D009388,Neostigmine
Chemical_MESH_C060076,Mangafodipir
Chemical_MESH_D011761,Magnesium pidolate
Chemical_MESH_C014635,Lactitol
Chemical_MESH_C014486,Hydroquinine
Chemical_MESH_D009428,Netilmicin
Chemical_MESH_C005392,Nicametate
Chemical_MESH_D009529,Nicardipine
Chemical_MESH_C021063,Nicocodine
Chemical_MESH_C008549,Nicomorphine hydrochloride
Chemical_MESH_C037328,Ethyl nicotinate
Chemical_MESH_D009544,Niflumic acid
Chemical_MESH_D015376,Nimustine
Chemical_MESH_D009611,Nitroxinil
Chemical_MESH_C484810,Tozasertib
Chemical_MESH_C016910,Nizofenone
Chemical_MESH_C038501,Nomegestrol acetate
Chemical_MESH_C040937,Nonivamide
Chemical_MESH_D003708,Nordazepam
Chemical_MESH_C005310,Norfenefrine
Chemical_MESH_C089868,Norfloxacin nicotinate
Chemical_MESH_D009661,Nortriptyline
Chemical_MESH_C034213,Octenidine
Chemical_MESH_C408162,Oblimersen
Chemical_MESH_D015242,Ofloxacin hydrochloride
Chemical_MESH_C013168,Olaquindox
Chemical_MESH_C059498,Olprinone
Chemical_MESH_C032587,Olsalazine
Chemical_MESH_C050566,Omoconazole
Chemical_MESH_D009888,Opipramol
Chemical_MESH_C000259,Orazamide
Chemical_MESH_C095163,Orbifloxacin
Chemical_MESH_D009921,Orciprenaline
Chemical_MESH_C108255,Ormeloxifene
Chemical_MESH_C034333,Ornithine
Chemical_MESH_C002939,Ornithine aspartate
Chemical_MESH_D009966,Orphenadrine
Chemical_MESH_D053139,Oseltamivir
Chemical_MESH_D010068,Oxacillin
Chemical_MESH_D010656,Oxedrine hydrochloride
Chemical_MESH_C005461,Oxeladin
Chemical_MESH_C011962,Oxetorone
Chemical_MESH_C022155,Oxiconazole
Chemical_MESH_C026055,Oxilofrine
Chemical_MESH_C026055,Oxilofrine hydrochloride
Chemical_MESH_C008735,Oxolamine citrate
Chemical_MESH_D010096,Oxprenolol
Chemical_MESH_C005298,Oxybuprocaine
Chemical_MESH_D010097,Oxyclozanide
Chemical_MESH_D010099,Oxyfedrine
Chemical_MESH_D010109,Oxymetazoline
Chemical_MESH_D010111,Oxymorphone
Chemical_MESH_D010113,Oxyphenbutazone
Chemical_MESH_C100201,Oxyphencyclimine
Chemical_MESH_D010114,Oxyphenisatine
Chemical_MESH_C034364,Ozagrel
Chemical_MESH_C005958,Palmidrol
Chemical_MESH_C099248,Penicillamine hydrochloride
Chemical_MESH_C487451,Pentaerythritol
Chemical_MESH_D010419,Pentamidine
Chemical_MESH_C018861,Pentoxyverine
Chemical_MESH_D017663,Peplomycin
Chemical_MESH_C486448,Iclaprim
Chemical_MESH_C008805,Perflunafene
Chemical_MESH_D010479,Pergolide
Chemical_MESH_D010480,Perhexiline
Chemical_MESH_C047342,Perphenazine decanoate
Chemical_MESH_C028675,Perphenazine enantate
Chemical_MESH_C011928,Pethidine
Chemical_MESH_C484810,Tozasertib lactate
Chemical_MESH_D010621,Phenazopyridine
Chemical_MESH_C100294,Phendimetrazine
Chemical_MESH_C100294,Phendimetrazine hydrochloride
Chemical_MESH_D010624,Phenelzine
Chemical_MESH_C100209,Pheneticillin
